cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,NETINBM,NETIMIN,netinc,ntlnls,eqcdiv,eqcstkrx,noij
"35583","0","2925666","2925657","PINNACLE BANK","Nashville","TN","37201","12/31/2021","5/18/2022","NM","150 3rd Ave S","PINNACLE FINL PARTNERS INC","150","0","1","4","0","Davidson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","10/27/2000","10/27/2000","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","0","http://www.pnfp.com","1033792","80573","953219","16126","348764","20435","30016","847","297466","633714","410739","55260","167715","652143","96","127479","524760","0","524760","16","524744","38722","99766","0","524683.2"
"20231","0","867650","1053272","PINNACLE BANK","Fort Worth","TX","76102","12/31/2021","5/18/2022","NM","250 W. Lancaster Ave.","PINNACLE BCORP INC","23","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","8/10/1970","8/10/1970","4/10/2018","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Dallas","Dallas","Southern","West","0","0","www.pinnbanktx.com","65959","2969","62990","2039","5329","0","3127","0","2202","37535","18814","5284","13437","28745","-2","6045","22698","0","22698","0","22698","214","0","0","22699.58"
"58297","0","3455227","","PINNACLE BANK","Gilroy","CA","95020","12/31/2021","5/18/2022","NM","7597 Monterey St.","","4","0","0","4","0","Santa Clara","41940","San Jose-Sunnyvale-Santa Clara, CA","7/17/2006","7/17/2006","1/8/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.pinnacle.bank","24125","1046","23079","0","7085","0","185","","6900","19240","14066","1563","3611","10924","0","3174","7750","0","7750","0","7750","-92","0","588","7750"
"2232","15713","561659","1053272","PINNACLE BANK - WYOMING","Cody","WY","82414","12/31/2021","5/18/2022","NM","1702 Sheridan Ave","PINNACLE BCORP INC","15","0","1","2","0","Park","","","4/6/1918","1/1/1934","4/1/2020","Stock","0","1","FDIC","DIF","San Francisco","KANSAS CITY","Billings","Kansas City","Western","West","0","0","WYPinnbank.com","44735","2943","41792","2","6621","0","1532","0","5089","24016","13994","2160","7862","24395","0","5085","19310","0","19310","0","19310","552","2000","0","19310"
"22355","0","417710","","PINNACLE BANK, INC.","Vanceburg","KY","41179","12/31/2021","5/18/2022","NM","26 2nd St","","3","0","0","4","0","Lewis","","","10/26/1976","10/26/1976","1/28/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.pinnaclebank.co","2239","186","2053","90","260","0","96","","164","1655","891","191","573","568","0","108","460","0","460","0","460","-4","191","0","460"
"20741","4949","237619","5374461","PIONEER BANK","Albany","NY","12211","12/31/2021","5/18/2022","SB","652 Albany Shaker Rd","PIONEER BCORP MHC","22","0","0","4","0","Albany","10580","Albany-Schenectady-Troy, NY","1/1/1889","7/1/1972","7/17/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.pioneerny.com","43091","2026","41065","2000","14115","0","2767","0","11348","45537","25702","6799","13036","7643","529","2898","5274","0","5274","0","5274","2755","0","682","4856.09"
"5193","13386","920854","1964668","PIONEER BANK","Mapleton","MN","56065","12/31/2021","5/18/2022","SM","301 Main St.","CITIZENS BANK GROUP INC","8","0","0","2","1","Blue Earth","31860","Mankato-North Mankato, MN","1/1/1903","1/1/1934","8/24/2019","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.bankwithpioneer.com","28786","2689","26097","550","2602","0","560","","2042","17804","9779","1622","6403","10345","0","627","9718","0","9718","0","9718","1057","5454","0","9718"
"6913","15369","41629","1076422","PIONEER BANK","Stanley","VA","22851","12/31/2021","5/18/2022","SM","252 E. Main St.","PIONEER BANKSHARES INC","8","0","0","4","0","Page","","","12/3/1909","1/1/1934","5/15/2018","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.pioneerbks.com","11857","569","11288","-283","1379","0","1199","","180","9203","4349","810","4044","3747","0","564","3183","0","3183","0","3183","25","1300","0","3183"
"27872","450","606176","3798933","PIONEER BANK","Roswell","NM","88201","12/31/2021","5/18/2022","SA","3000 N. Main St.","PIONEER BCORP INC","12","0","0","4","1","Chaves","","","2/18/1901","9/15/1936","6/25/2012","Stock","0","1","OCC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.pioneerbnk.com","29097","638","28459","643","9467","0","3890","","5577","23541","10686","2964","9891","13742","-29","0","13713","0","13713","0","13713","229","8500","0","13742"
"19540","10266","300942","1200665","PIONEER BANK","Sergeant Bluff","IA","51054","12/31/2021","5/18/2022","NM","202 1st St.","PIONEER DEVELOPMENT CO","5","0","1","4","1","Woodbury","43580","Sioux City, IA-NE-SD","1/1/1907","1/6/1966","4/9/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","https://www.pioneerbanks.com","7902","1402","6500","85","1018","0","143","0","875","4498","2952","578","968","2935","0","129","2806","0","2806","0","2806","-1","1000","0","2806"
"15562","0","65559","1143511","PIONEER BANK & TRUST","Belle Fourche","SD","57717","12/31/2021","5/18/2022","NM","700 State St.","BELLE FOURCHE BANCSHARES INC","7","0","0","9","0","Butte","","","8/30/1937","12/4/1937","1/15/2020","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.pioneerbankandtrust.com","23734","1338","22396","49","7123","1531","791","0","4801","16684","11026","1364","4294","12786","866","3085","10567","0","10567","0","10567","2","6482","0","9882.86"
"58577","54013","3595637","3633034","PIONEER BANK, SSB","Austin","TX","78705","12/31/2021","5/18/2022","SB","623 W. 38th St.","JLL ASSOCIATES G P FCH L L C","20","0","0","4","0","Travis","12420","Austin-Round Rock, TX","5/14/2007","5/14/2007","4/18/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.pioneer.bank","53607","9161","44446","-2650","4707","0","1107","0","3600","35765","21307","4189","10269","16038","43","3761","12320","0","12320","0","12320","-151","0","788","12286.03"
"57849","0","3303953","","PIONEER COMMERCIAL BANK","Albany","NY","12211","12/31/2021","5/18/2022","NM","652 Albany Shaker Rd.","","1","0","0","7","0","Albany","10580","Albany-Schenectady-Troy, NY","11/8/2004","11/8/2004","8/29/2016","Stock","20741","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","0","www.pioneerny.com","2757","122","2635","0","17","0","2","0","15","628","251","0","377","2024","0","480","1544","0","1544","0","1544","0","0","0","1544"
"2448","13788","294827","2356514","PIONEER COMMUNITY BANK, INC.","Iaeger","WV","24844","12/31/2021","5/18/2022","NM","5229 Coal Heritage Rd.","PIONEER COMMUNITY GROUP INC","5","0","0","4","0","Mcdowell","","","9/20/1931","1/1/1934","5/3/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.pioneercommunitybank.com","5024","369","4655","82","3110","0","370","","2740","4928","2385","489","2054","2755","0","830","1925","0","1925","0","1925","51","246","-455","1925"
"29517","3583","445674","","PIONEER FEDERAL SAVINGS AND LOAN ASSOCIATION","Deer Lodge","MT","59722","12/31/2021","5/18/2022","SA","401 Milwaukee Ave","","2","0","0","5","0","Powell","","","1/1/1912","12/28/1935","12/20/2021","Non-Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.pioneerfed.com","3405","309","3096","66","216","0","53","","163","2918","1552","220","1146","328","-4","53","271","0","271","0","271","0","0","0","274.36"
"11726","13220","861742","1207178","PIONEER STATE BANK","Earlville","IL","60518","12/31/2021","5/18/2022","NM","137 S. Main St.","NBE BANCSHARES INC","5","0","0","2","0","La Salle","","","6/30/1901","1/1/1934","6/11/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.pioneerstatebank.com","4538","463","4075","70","324","0","31","","293","3537","2037","372","1128","792","0","-85","877","0","877","0","877","40","220","0","877"
"19827","9262","852973","1404735","PIONEER TRUST BANK, NATIONAL ASSOCIATION","Salem","OR","97308","12/31/2021","5/18/2022","N","109 Commercial St, N.E.","PTB CORP","2","0","0","4","0","Marion","41420","Salem, OR","1/1/1924","7/1/1968","3/31/2006","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","WWW.PIONEERTRUSTBANK.COM","24405","502","23903","900","8379","7533","155","","691","9919","6592","209","3118","21463","-15","6017","15431","0","15431","0","15431","-85","8600","0","15442.85"
"17443","8454","591209","","PISCATAQUA SAVINGS BANK","Portsmouth","NH","3801","12/31/2021","5/18/2022","SB","15 Pleasant St","","1","0","0","5","0","Rockingham","14460","Boston-Cambridge-Newton, MA-NH","1/1/1877","7/1/1955","5/1/2021","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.piscataqua.com","7535","1602","5933","-54","3040","2324","54","","662","7404","4965","785","1654","1623","4","265","1362","0","1362","0","1362","0","0","0","1358.64"
"1678","0","593052","5331286","PLAINS COMMERCE BANK","Hoven","SD","57450","12/31/2021","5/18/2022","NM","220 Main St.","PLAINS COMMERCE FINANCIAL INC","10","0","1","2","1","Potter","","","7/16/1931","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.plainscommerce.com","41834","6205","35629","2600","95686","0","219","","95467","113135","74129","3061","35945","15580","4","530","15054","0","15054","0","15054","2457","24844","0","15050.12"
"17739","0","972862","3720082","PLAINS STATE BANK","Humble","TX","77338","12/31/2021","5/18/2022","NM","19404 Kenswick Dr.","PLAINS ACQUISITION CORP","8","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","4/6/1957","4/6/1957","11/1/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.psbplains.com","32021","2719","29302","1075","2925","0","157","","2768","16094","9383","1918","4793","15058","140","2961","12237","0","12237","0","12237","-107","959","112","12123.6"
"17491","9986","637451","5213690","PLAINSCAPITAL BANK","University Park","TX","75205","12/31/2021","5/18/2022","SM","6565 Hillcrest Ave.","DIAMOND HTH STOCK CO GP LLC","62","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","9/15/1955","9/15/1955","4/8/2020","Stock","0","1","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.plainscapital.com","423593","33657","389936","-58175","1026409","10998","16866","1449","997096","955449","698502","64457","192490","519071","33","122060","397044","0","397044","10106","386938","-521","295000","3574","397017.93"
"10072","14305","132938","1081529","PLANTERS AND CITIZENS BANK","Camilla","GA","31730","12/31/2021","5/18/2022","NM","21 N. Harney St.","P&C BANK SHARES INC","1","0","0","7","0","Mitchell","","","5/24/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.pcbank.net","3853","148","3705","91","530","0","160","","370","3364","1791","339","1234","780","0","149","631","0","631","0","631","18","265","0","631"
"8235","9989","972648","1096484","PLANTERS BANK & TRUST COMPANY","Indianola","MS","38751","12/31/2021","5/18/2022","NM","212 Catchings Ave","PLANTERS HOLDING CO","21","0","1","4","0","Sunflower","","","4/10/1920","1/1/1934","12/18/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","http://www.planters-bank.com","41319","5394","35925","1632","12375","0","5768","0","6607","29099","15932","3702","9465","17569","236","3802","14003","0","14003","0","14003","716","0","0","13816.56"
"34254","0","2497181","3013225","PLANTERS BANK, INC.","Hopkinsville","KY","42240","12/31/2021","5/18/2022","NM","1312 S. Main St.","PLANTERS FINANCIAL GROUP INC","13","0","1","4","0","Christian","17300","Clarksville, TN-KY","9/12/1996","9/12/1996","8/1/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Southeast","0","1","www.plantersbankonline.com","53288","4754","48534","910","7813","1035","1467","","5311","23854","14033","2953","6868","31583","82","6757","24908","0","24908","0","24908","8","1646","0","24843.22"
"9064","13916","300933","1081136","PLANTERS FIRST BANK","Cordele","GA","31015","12/31/2021","5/18/2022","NM","1620 E. Sixteenth Ave.","PLANTERS FIRST BCORP","8","0","0","4","1","Crisp","","","1/1/1896","1/1/1934","1/1/2016","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.bankpfb.com","13912","319","13593","177","4161","0","1516","0","2645","14654","9495","1705","3454","2923","198","0","3121","0","3121","0","3121","-326","2000","0","2923"
"19800","12895","89032","1086355","PLAQUEMINE BANK & TRUST COMPANY","Plaquemine","LA","70764","12/31/2021","5/18/2022","NM","24025 Eden St","PLAQUEMINE BANCSHARES CORP","2","0","0","4","0","Iberville","12940","Baton Rouge, LA","4/1/1968","4/1/1968","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.plaqbank.com","5014","747","4267","460","2202","0","163","","2039","4092","2361","593","1138","1917","0","371","1546","0","1546","0","1546","40","277","0","1546"
"58511","0","3538009","3537990","PLATINUM BANK","Oakdale","MN","55128","12/31/2021","5/18/2022","NM","7667 10th St. N.","PLATINUM BCORP INC","2","0","0","4","1","Washington","33460","Minneapolis-St. Paul-Bloomington, MN-WI","2/12/2007","2/12/2007","6/30/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.platinumbankmn.com","17323","1295","16028","450","3433","0","369","0","3064","9554","6276","521","2757","9457","16","0","9473","0","9473","0","9473","1101","2947","0","9457"
"9818","53602","45056","4045027","PLATTE VALLEY BANK","North Bend","NE","68649","12/31/2021","5/18/2022","NM","606 Main St.","PLATTE VALLEY BCORP INC","1","0","0","2","0","Dodge","","","6/27/1891","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","http://www.pvbonline.com","2745","103","2642","0","221","0","111","","110","1969","1297","61","611","894","0","183","711","0","711","0","711","-7","360","0","711"
"34211","14184","2465881","2511014","PLATTE VALLEY BANK","Scottsbluff","NE","69361","12/31/2021","5/18/2022","SM","1212 Circle Dr.","PLATTE VALLEY FINL SERVICE COMPANIES","10","0","0","2","0","Scotts Bluff","","","7/22/1996","7/22/1996","9/15/2018","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","www.pvbank.com","35425","3920","31505","253","8275","645","978","","6652","22314","14589","2499","5226","17213","-309","3650","13254","0","13254","0","13254","582","3917","0","13498.11"
"5442","13869","580155","2511014","PLATTE VALLEY BANK","Torrington","WY","82240","12/31/2021","5/18/2022","SM","2201 Main St.","PLATTE VALLEY FINL SERVICE COMPANIES","6","0","0","4","0","Goshen","","","1/1/1925","1/1/1934","8/18/2017","Stock","0","0","FED","DIF","San Francisco","KANSAS CITY","Billings","Kansas City","Western","West","0","1","www.pvbank.com","29549","2173","27376","1586","4868","0","627","","4241","15144","6465","1057","7622","15514","-96","3161","12257","0","12257","0","12257","1010","11454","0","12332.84"
"23275","0","670467","3098576","PLUMAS BANK","Quincy","CA","95971","12/31/2021","5/18/2022","SM","336 Main St","PLUMAS BCORP","15","0","1","4","0","Plumas","","","12/13/1980","12/13/1980","7/1/2021","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.plumasbank.com","48383","787","47596","1125","8537","0","2201","","6336","25574","12709","2915","9950","29434","-209","7748","21477","0","21477","0","21477","675","8035","171","21642.11"
"57083","0","3049729","","PLUS INTERNATIONAL BANK","Miami","FL","33131","12/31/2021","5/18/2022","NM","600 Brickell Ave, # 2025","","1","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","9/14/2001","9/14/2001","7/13/2021","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","WWW.PLUSINTBANK.COM","3072","373","2699","0","148","0","10","","138","3130","1076","450","1604","-283","-19","28","-330","0","-330","0","-330","0","0","0","-311"
"26687","12093","483537","1363793","PNB COMMUNITY BANK","Niceville","FL","32578","12/31/2021","5/18/2022","NM","1020 John Sims Pkwy. E","BANKSHARES CORP OF NICEVILLE","3","0","0","4","0","Okaloosa","18880","Crestview-Fort Walton Beach-Destin, FL","6/16/1986","6/16/1986","10/31/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","pnbcommunity.bank","4845","107","4738","0","478","0","101","","377","4309","2154","833","1322","907","0","249","658","0","658","0","658","-156","50","0","658"
