cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,dep,depdom,idtrni,idtrngov,idtrnmu,idtrcomb,idtrnfc,idtrnfg,depfor,trn,ddt,ntr,ntrsmmda,ntrsoth,ntrtime,ts,depnidom,depidom,coredep,depins,irakeogh,bro,broins,DEPLSNB,depnifor,depifor
"6176","0","370020","3137082","PENDLETON COMMUNITY BANK, INC.","Franklin","WV","26807","12/31/2021","5/18/2022","NM","128 N. Main St.","ALLEGHENY BANCSHARES INC","13","0","1","4","0","Pendleton","","","10/5/1925","1/1/1934","5/21/2021","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","https://yourbank.com","565552","565552","512293","0","51909","1350","0","0","","263340","160552","302212","76603","87163","138445","405000","160552","405000","547959","495092","32391","0","0","0","",""
"30401","5285","328777","3200463","PENN COMMUNITY BANK","Doylestown","PA","18902","12/31/2021","5/18/2022","SB","3969 Durham Rd.","PENN CMTY MUTUAL HOLDINGS INC","24","0","0","4","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1922","10/27/1949","3/22/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.penncommunitybank.com","2142593","2142593","1892693","0","214252","35648","0","0","","815615","402611","1326978","626791","269091","431096","1739982","290353","1852240","2027528","1445396","102415","52021","52021","34406","",""
"30119","4779","805876","","PENNCREST BANK","Altoona","PA","16601","12/31/2021","5/18/2022","SB","1201 12th St.","","7","0","0","5","0","Blair","11020","Altoona, PA","1/1/1939","11/26/1940","2/29/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","www.PennCrest.BANK","174013","174013","172066","0","1947","0","0","0","","55524","45950","118489","9550","58757","50182","128063","45592","128421","170134","165609","12986","0","0","0","",""
"7613","9066","212018","1132896","PENNIAN BANK","Mifflintown","PA","17059","12/31/2021","5/18/2022","NM","2 N. Main St.","FIRST COMMUNITY FINANCIAL CORP","12","0","0","4","0","Juniata","","","4/19/1889","1/1/1934","6/29/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.pennianbank.com","590096","590096","486181","0","103915","0","0","0","","252799","120038","337297","89847","141669","105781","470058","120097","469999","574862","437665","36318","0","0","978","",""
"90208","0","635907","4933320","PENTUCKET BANK","Haverhill","MA","1830","12/31/2021","5/18/2022","SB","1 Merrimack St","PENTUCKET BANK HOLDINGS MHC","6","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1891","10/8/1985","5/1/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.pentucketbank.com","824161","824161","796120","330","24210","3501","0","0","","255884","162612","568277","316508","121171","130598","661549","164459","659702","782155","556220","34904","0","0","746","",""
"22756","8951","942539","1426782","PEOPLE'S BANK AND TRUST COMPANY OF PICKETT COUNTY","Byrdstown","TN","38549","12/31/2021","5/18/2022","NM","19 Courthouse Sq","EMPLOYEE STK OWNERSHIP TR PEOPLES B&T PICKETT CNTY","2","0","1","4","0","Pickett","","","11/27/1978","11/27/1978","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","https://www.peoplesbankbyrdstown.com","181874","181874","168176","0","13677","21","0","0","","60638","34942","121236","8249","16603","96384","146932","34943","146931","169886","163227","13127","1","1","0","",""
"34685","0","2661861","","PEOPLE'S BANK OF COMMERCE","Medford","OR","97504","12/31/2021","5/18/2022","NM","1528 Biddle Rd","","9","0","0","4","0","Jackson","32780","Medford, OR","3/2/1998","3/2/1998","3/1/2021","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.peoplesbank.bank","764229","764229","755409","0","8819","1","0","0","","99629","62678","664600","209797","430414","24388","701551","350424","413805","755983","469338","0","4998","4998","0","",""
"34146","0","2396592","4096645","PEOPLE'S BANK OF SENECA","Seneca","MO","64865","12/31/2021","5/18/2022","NM","1615 Cherokee Ave.","PBS BANCSHARES INC","4","0","0","4","0","Newton","27900","Joplin, MO","3/15/1996","3/15/1996","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","www.peoplesbankofseneca.com","301879","301879","263409","0","37987","483","0","0","","184299","56599","117580","0","101379","16200","245280","62356","239523","295888","111670","2571","3898","3898","245","",""
"27334","18027","613307","3650152","PEOPLE'S UNITED BANK, NATIONAL ASSOCIATION","Bridgeport","CT","6604","12/31/2021","5/18/2022","N","850 Main St","PEOPLES UNITED FINANCIAL INC","389","0","1","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","7/6/1988","7/6/1988","5/1/2021","Stock","0","1","OCC","DIF","New York","NEW YORK","Windsor","New York","Northeastern","Northeast","0","0","www.peoples.com","54284847","54284847","48001298","40","6090890","192619","0","0","","3990725","3773119","50294122","4700846","41896530","3696746","50511728","18461000","35823847","51925870","28192634","1156249","1705113","1587196","0","",""
"58597","0","3548763","5613115","PEOPLEFIRST BANK","Joliet","IL","60435","12/31/2021","5/18/2022","NM","3100 Theodore St","PFB HOLDING CO","2","0","0","4","0","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/8/2007","1/8/2007","12/31/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.peoplefirstbank.com","188924","188924","143575","0","37645","7704","0","0","","58207","50794","130717","63488","4522","62707","138130","50794","138130","174120","121720","3080","4661","4661","5211","",""
"6544","10185","577128","1070578","PEOPLES BANK","Marietta","OH","45750","12/31/2021","5/18/2022","SM","138 Putnam St","PEOPLES BCORP INC","129","0","1","4","0","Washington","","","5/26/1902","1/1/1934","9/18/2021","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","0","https://www.peoplesbancorp.com/","5880110","5880110","5157933","274632","384247","63298","0","0","","373935","123391","5506175","3810829","1045226","650120","5756719","1641494","4238616","5657073","4163083","133870","104745","104745","0","",""
"9489","11773","148238","4262525","PEOPLES BANK","Clifton","TN","38425","12/31/2021","5/18/2022","NM","129 Main St","PB BANCSHARES EMP STK OWNERSHIP PLAN","3","0","0","4","0","Wayne","","","1/1/1890","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","pbbanking.com","233334","233334","217576","0","15758","0","0","0","","80803","40493","152531","35713","23436","93382","192841","40493","192841","201765","197415","13093","6590","0","743","",""
"16265","15434","998844","1249646","PEOPLES BANK","Rock Valley","IA","51247","12/31/2021","5/18/2022","NM","1230 Valley Dr.","PEOPLES BCORP","9","0","1","2","1","Sioux","","","6/1/1945","6/1/1945","8/1/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.peoples-ebank.com","700826","700826","607166","0","93162","497","0","0","","307468","145341","393357","184425","49563","159368","555484","145777","555049","640183","482671","21914","28104","28104","743","",""
"9366","12640","70638","4189314","PEOPLES BANK","Mendenhall","MS","39114","12/31/2021","5/18/2022","NM","160 E Maud Ave","PEOPLES BANCSHARES INC","7","0","1","4","1","Simpson","27140","Jackson, MS","11/5/1908","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.peoplesbank-ms.com","377892","377892","302068","0","56659","19165","0","0","","197591","102788","180301","23685","38703","117913","275104","97631","280261","353283","273832","13770","1574","1574","19068","",""
"19788","0","819855","2814528","PEOPLES BANK","Lubbock","TX","79424","12/31/2021","5/18/2022","SM","5820 82nd St.","PEOPLES BCORP INC","12","0","0","2","0","Lubbock","31180","Lubbock, TX","2/13/1968","2/13/1968","5/1/2021","Stock","0","1","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.peoplesbanktexas.com","888620","888620","813372","0","74849","398","0","0","","551549","446931","337070","122975","87073","127023","441688","283821","604799","855586","625486","11890","0","0","0","",""
"15216","14483","715032","1081725","PEOPLES BANK","Lyons","GA","30436","12/31/2021","5/18/2022","NM","299 W Liberty Ave","SOUTH GEORGIA BANKSHARES CORP","2","0","0","4","0","Toombs","","","1/1/1931","7/2/1935","9/27/2021","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.ourpeoplesbank.com","141702","141702","137781","0","3921","0","0","0","","80631","44341","61071","17886","11716","31469","97361","43925","97777","127623","97467","3623","0","0","0","",""
"57058","0","2939391","4639435","PEOPLES BANK","Sheridan","AR","72150","12/31/2021","5/18/2022","SM","1120 S. Rock St.","PEOPLES BCORP INC","2","0","0","4","0","Grant","30780","Little Rock-North Little Rock-Conway, AR","9/13/2000","9/13/2000","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.peoplesbankar.com","175354","175354","158158","0","17196","0","0","0","","85995","51998","89359","56154","9222","23982","123356","50527","124827","171479","120717","4642","0","0","0","",""
"27398","11115","1293078","1406953","PEOPLES BANK","Paris","TX","75460","12/31/2021","5/18/2022","NM","35 S. Plaza","TEXAS PEOPLES NATL BANCSHARES","2","0","0","4","1","Lamar","","","12/15/1988","12/15/1988","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.pbparis.com","137931","137931","135864","0","1818","249","0","0","","69449","52133","68482","30036","19286","19160","85798","48092","89839","132031","113729","3032","1002","1002","0","",""
"9328","0","923257","","PEOPLES BANK","Chatham","LA","71226","12/31/2021","5/18/2022","NM","6689 Hwy. 34","","1","0","0","4","0","Jackson","","","1/1/1908","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.thepeoplesbankla.com","72349","72349","60452","0","11897","0","0","0","","16319","6731","56030","4338","4177","47515","65618","6766","65583","54703","53101","3048","1507","1507","3724","",""
"1562","10019","519445","5420788","PEOPLES BANK","Lebanon","KY","40033","12/31/2021","5/18/2022","NM","265 Old Springfield Rd","KING HARRIS BCORP INC","3","0","0","4","0","Marion","","","9/16/1910","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","http://www.pboflebanon.com","86512","86512","76973","0","9539","0","0","0","","53950","30000","32562","1820","9994","20749","56512","30034","56478","80123","67395","1732","0","0","0","",""
"29523","3589","568470","2237118","PEOPLES BANK","Munster","IN","46321","12/31/2021","5/18/2022","NM","9204 Columbia Ave.","FINWARD BCORP","22","0","1","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1916","1/22/1936","5/22/2020","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.ibankpeoples.com","1435383","1435383","1247290","24","188069","0","0","0","","118425","57352","1316958","271970","805771","239218","1378031","296477","1138907","1399501","1015644","40700","0","0","0","",""
"6158","12995","455972","1030947","PEOPLES BANK","Bellingham","WA","98226","12/31/2021","5/18/2022","NM","3100 Woburn St.","PEOPLES BCORP","24","0","0","4","0","Whatcom","13380","Bellingham, WA","1/7/1921","1/1/1934","7/28/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","http://www.peoplesbank-wa.com","2551091","2551091","2526473","0","24618","0","0","0","","1254665","867676","1296426","762580","372564","161283","1683415","854842","1696249","2507245","1576454","35358","0","0","0","",""
"14636","0","723756","3343070","PEOPLES BANK","Coldwater","KS","67029","12/31/2021","5/18/2022","SM","101 E. Main St.","STOCKGROWERS STB EMPLOYEE STK OWNERSHIP PLAN","1","0","0","2","1","Comanche","","","12/5/1905","8/6/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.peoplesbankcoldwater.com","45689","45689","36405","0","9284","0","0","0","","17778","7728","27911","1873","5982","20056","37961","7742","37947","35363","37572","2094","4651","4651","0","",""
"12230","10084","948250","2618427","PEOPLES BANK","Cuba","MO","65453","12/31/2021","5/18/2022","NM","408 W, Washington St.","PEOPLES BCORP INC","5","0","0","8","1","Crawford","","","6/22/1901","1/1/1934","8/31/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.peoplesbk.com","240547","240547","188791","5","51750","0","0","0","","150824","60132","89722","27200","32562","29961","180414","60132","180415","231085","156718","6798","0","0","0","",""
"14692","11132","968249","1210730","PEOPLES BANK","Clive","IA","50325","12/31/2021","5/18/2022","SM","12701 University Ave.","RIGLER INVESTMENT CO","9","0","0","2","1","Polk","19780","Des Moines-West Des Moines, IA","3/17/1917","8/22/1934","3/25/2019","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.mypeoples.bank","343399","343399","294362","0","49012","0","25","0","","148209","95828","195190","88186","34418","72587","247571","73730","269669","316558","284637","6118","14401","14401","0","",""
"5956","12325","220527","2818245","PEOPLES BANK","Newton","NC","28658","12/31/2021","5/18/2022","NM","518 W. C St.","PEOPLES BCORP OF NC INC","20","0","0","4","0","Catawba","25860","Hickory-Lenoir-Morganton, NC","1/1/1912","1/1/1934","8/31/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","https://www.peoplesbanknc.com","1414309","1414309","1360570","0","53739","0","0","0","","548133","514881","866176","565185","201255","99736","899428","548133","866176","1384008","954006","20832","11078","2968","0","",""
"17320","10767","922344","1209480","PEOPLES BANK & TRUST","Pana","IL","62557","12/31/2021","5/18/2022","NM","200 S. Locust St.","PEOPLE FIRST BANCSHARES INC","11","0","0","2","0","Christian","","","5/1/1954","5/1/1954","8/7/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.bankpbt.com","494166","494166","309368","42","184756","0","0","0","","122282","71757","371884","226459","51325","94101","422409","147120","347046","452185","276949","7608","2314","2314","0","",""
"25795","0","109136","3466504","PEOPLES BANK & TRUST","Buford","GA","30518","12/31/2021","5/18/2022","NM","1899 Buford Hwy.","PEOPLES BANKTRUST INC","1","0","0","7","0","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","12/13/1984","12/13/1984","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.peoplesbanktrust.com","393609","393609","332281","0","61328","0","0","0","","34301","15339","359308","51950","182991","124367","378270","87390","306219","336467","266796","15725","0","0","0","",""
"8903","14347","909055","1097173","PEOPLES BANK & TRUST CO.","Troy","MO","63379","12/31/2021","5/18/2022","SM","430 E. Wood St.","LINCOLN COUNTY BCORP INC","10","0","0","4","1","Lincoln","41180","St. Louis, MO-IL","3/10/1924","1/1/1934","12/11/2021","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","pbtc.net","688994","688994","525483","0","163013","498","0","0","","335751","173526","353243","157867","107707","87669","515468","151246","537748","679250","476885","21229","0","0","498","",""
"1475","0","28732","1131554","PEOPLES BANK & TRUST COMPANY","Manchester","TN","37355","12/31/2021","5/18/2022","NM","1203 Hillsboro Blvd","PEOPLES BCORP INC","1","0","0","8","0","Coffee","","","7/6/1905","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.bankwithpeoples.com","130837","130837","123918","0","6919","0","0","0","","59982","52199","70855","17694","30414","22747","78638","52199","78638","122959","105946","3551","0","0","0","",""
"8117","10834","814711","1357082","PEOPLES BANK & TRUST COMPANY OF HAZARD","Hazard","KY","41701","12/31/2021","5/18/2022","SM","524 Main St","HAZARD BCORP","4","0","0","4","0","Perry","","","3/19/1923","1/1/1934","1/28/2021","Stock","0","1","FED","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.peopleshazard.com","242481","242481","205978","134","35522","847","0","0","","93447","57903","149034","2977","52982","93073","184578","57898","184583","223466","201465","19040","0","0","847","",""
