cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,eqcprev,eqcrest,netinc,eqcstkrx,eqctrstx,eqcmrg,eqcdivp,eqcdivc,eqccompi,eqcbhctr,eq
"5093","0","363657","1248546","THE FIRST NATIONAL BANK OF BEMIDJI","Bemidji","MN","56601","12/31/2021","5/18/2022","N","1600 Paul Bunyan Dr","FIRST NB OF BEMIDJI ESOP&TRUST","4","0","0","7","1","Beltrami","","","11/27/1897","1/1/1934","2/19/2008","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.fnbbemidji.com","111217","0","16533","0","0","0","0","15000","-5044","0","107706"
"6530","0","735414","1859193","THE FIRST NATIONAL BANK OF BLANCHESTER","Blanchester","OH","45107","12/31/2021","5/18/2022","N","121 E. Main St.","FIRST BLANCHESTER BANCSHARES","1","0","0","5","0","Clinton","","","3/8/1907","1/1/1934","12/31/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fnbblanchester.com","7485","0","513","0","0","0","0","432","0","0","7567"
"2682","12369","798512","2262503","THE FIRST NATIONAL BANK OF BROOKSVILLE","Brooksville","KY","41004","12/31/2021","5/18/2022","N","105 Locust St","FNB BANCSHARES INC","2","0","0","2","1","Bracken","17140","Cincinnati, OH-KY-IN","7/7/1907","1/1/1934","1/28/2021","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.fnbfirst.com","7896","0","671","0","0","0","0","347","-715","0","7505"
"3770","0","207041","2199083","THE FIRST NATIONAL BANK OF BROWNSTOWN","Brownstown","IL","62418","12/31/2021","5/18/2022","N","108 E Main St","FIRST BROWNSTOWN BCORP INC","1","0","0","2","0","Fayette","","","6/1/1913","1/1/1934","8/1/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.fnbbrownstown.com","5041","0","274","0","0","0","0","56","-167","0","5092"
"5105","0","108652","","THE FIRST NATIONAL BANK OF BUHL","Virginia","MN","55792","12/31/2021","5/18/2022","N","8355 Unity Dr","","2","0","0","8","0","Saint Louis","20260","Duluth, MN-WI","2/1/1902","1/1/1934","5/29/2013","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fnbob.com","2601","0","17","199","0","0","0","0","0","2500","5316"
"3777","14587","209148","1098929","THE FIRST NATIONAL BANK OF CARMI","Carmi","IL","62821","12/31/2021","5/18/2022","N","201 E Main St","SOUTHERN ILLINOIS BCORP INC","12","0","1","2","0","White","","","12/20/1893","1/1/1934","8/1/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.myfirst.bank","56626","0","3662","0","0","0","0","1937","-1188","0","57163"
"5115","0","280558","1125320","THE FIRST NATIONAL BANK OF COKATO","Cokato","MN","55321","12/31/2021","5/18/2022","N","365 Broadway Ave. S.","KNOFF BANCSHARES INC","1","0","0","4","1","Wright","33460","Minneapolis-St. Paul-Bloomington, MN-WI","11/2/1916","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fnbcokato.com","6579","0","1562","0","0","0","0","605","-507","0","7029"
"5117","12953","311658","1122217","THE FIRST NATIONAL BANK OF COLERAINE","Coleraine","MN","55722","12/31/2021","5/18/2022","N","600 Powell Ave","JAN-MAR CORP","2","0","0","7","0","Itasca","","","1/1/1906","1/1/1934","4/23/2019","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.ColeraineBank.com","8179","0","456","0","0","0","0","290","-922","0","7423"
"6574","0","935719","1417267","THE FIRST NATIONAL BANK OF DENNISON","Dennison","OH","44621","12/31/2021","5/18/2022","N","105 Grant St.","FNB INC","5","0","0","8","0","Tuscarawas","","","10/16/1933","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.fnbdennison.com","24694","0","1687","0","0","0","0","750","-458","0","25173"
"4654","0","636753","1066946","THE FIRST NATIONAL BANK OF DIGHTON","Dighton","KS","67839","12/31/2021","5/18/2022","N","105 E. Log St.","DIGHTON NATL BANCSHARES INC","1","0","0","2","0","Lane","","","5/2/1888","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.fnbdighton.com","11854","0","423","0","0","0","0","120","-362","0","11796"
"2794","14685","496434","3013793","THE FIRST NATIONAL BANK OF DOZIER","Dozier","AL","36028","12/31/2021","5/18/2022","N","7825 S. Main St.","FIRST DOZIER BANCSHARES INC","1","0","0","7","0","Crenshaw","","","3/10/1910","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.fnbdozier.com","5758","0","221","0","0","0","0","0","-402","0","5577"
"7031","14173","241009","","THE FIRST NATIONAL BANK OF DRYDEN","Dryden","NY","13053","12/31/2021","5/18/2022","N","7 W. Main St.","","3","0","0","7","0","Tompkins","27060","Ithaca, NY","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","WWW.DRYDENBANK.COM","20912","0","1904","-47","-47","0","0","767","-927","0","21074"
"3179","11421","651952","2723648","THE FIRST NATIONAL BANK OF EAGLE LAKE","Eagle Lake","TX","77434","12/31/2021","5/18/2022","N","100 Commerce St.","EAGLE LAKE BANCSHARES INC","3","0","0","4","1","Colorado","","","12/30/1904","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.fnbeaglelake.bank","13922","0","1462","0","0","0","0","820","-245","114","14433"
"3218","0","445955","1246515","THE FIRST NATIONAL BANK OF EAST TEXAS","Gilmer","TX","75644","12/31/2021","5/18/2022","N","206 Us. Hwy. 271 N.","FIRST GILMER BANKSHARES INC","10","0","0","4","1","Upshur","30980","Longview, TX","4/13/1900","1/1/1934","5/19/2021","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbetx.com","54305","0","7213","0","0","0","0","5142","-1639","0","54737"
"3184","0","665258","2234863","THE FIRST NATIONAL BANK OF ELDORADO","Eldorado","TX","76936","12/31/2021","5/18/2022","N","100 Main St.","FIRST ELDORADO BANCSHARES INC","1","0","0","4","1","Schleicher","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.fnbeldorado.com","11188","0","1802","0","0","0","0","925","-132","0","11933"
"6464","0","609010","2947985","THE FIRST NATIONAL BANK OF ELMER","Elmer","NJ","8318","12/31/2021","5/18/2022","N","10 S. Main St.","ELMER BCORP INC","6","0","0","4","0","Salem","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/1/1903","1/1/1934","6/2/2010","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.elmerbank.com","28184","0","1992","0","0","0","0","506","-276","0","29394"
"2273","0","450669","5192393","THE FIRST NATIONAL BANK OF ELY","Ely","NV","89301","12/31/2021","5/18/2022","N","595 Aultman St.","FNBELY BCORP","1","0","0","7","1","White Pine","","","2/23/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.fnbely.com","15822","0","1548","0","0","0","0","280","-1735","848","16203"
"3190","0","379153","","THE FIRST NATIONAL BANK OF EVANT","Evant","TX","76525","12/31/2021","5/18/2022","N","115 N Memory Dr.","","3","0","0","8","1","Coryell","28660","Killeen-Temple, TX","10/8/1912","1/1/1934","2/17/2017","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbevant.com","10810","0","1666","0","0","0","0","517","-695","0","11264"
"5142","0","938354","2131373","THE FIRST NATIONAL BANK OF FAIRFAX","Fairfax","MN","55332","12/31/2021","5/18/2022","N","16 S.E. 1st Ave","FORT RIDGELY NATL BCORP INC","1","0","0","2","1","Renville","","","1/1/1910","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.fnbfx.com","12057","0","318","0","0","0","0","225","0","0","12150"
"3018","0","306056","2561167","THE FIRST NATIONAL BANK OF FLEMING","Fleming","CO","80728","12/31/2021","5/18/2022","N","201 N Logan Ave","FLEMING COMMUNITY AGENCY INC","1","0","0","2","0","Logan","","","1/1/1917","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.fnbfleming.com","2725","0","273","0","0","0","0","80","0","0","2918"
"4098","53274","185251","2816858","THE FIRST NATIONAL BANK OF FLETCHER","Fletcher","OK","73541","12/31/2021","5/18/2022","N","401 W. Cole St.","GRIFFITH FAMILY FINL HOLDINGS L L C","1","0","0","7","0","Comanche","30020","Lawton, OK","11/13/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://fletcherbank.com","2650","0","51","0","0","0","0","48","-233","0","2420"
"3197","0","393252","1104941","THE FIRST NATIONAL BANK OF FLOYDADA","Floydada","TX","79235","12/31/2021","5/18/2022","N","124 S. Main St.","FLOYD COUNTY BANCSHARES INC","1","0","0","2","1","Floyd","","","1/1/1890","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.fnbfloydada.com","11907","0","1738","0","0","0","0","1000","-281","0","12363"
"3864","10598","397540","1491360","THE FIRST NATIONAL BANK OF FORT SMITH","Fort Smith","AR","72901","12/31/2021","5/18/2022","N","602 Garrison Ave.","FIRST BANK CORP","21","0","1","4","0","Sebastian","22900","Fort Smith, AR-OK","2/29/1872","1/1/1934","6/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.fnbfs.com","173507","0","28183","0","0","0","0","18000","-115","0","183575"
"3985","0","288152","","THE FIRST NATIONAL BANK OF FREDERICK","Frederick","SD","57441","12/31/2021","5/18/2022","N","314 Main St.","","1","0","0","2","0","Brown","","","5/18/1882","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","3084","0","74","0","0","0","0","8","-72","0","3078"
"6592","16130","505916","","THE FIRST NATIONAL BANK OF GERMANTOWN","Germantown","OH","45327","12/31/2021","5/18/2022","N","17 N. Main St.","","1","0","0","8","0","Montgomery","19430","                                        19430","9/19/1863","1/1/1934","12/31/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fnbgermantown.com","6679","0","648","0","0","0","0","146","-438","0","6743"
"5150","0","975452","","THE FIRST NATIONAL BANK OF GILBERT","Gilbert","MN","55741","12/31/2021","5/18/2022","N","2 N. Broadway","","2","0","0","5","0","Saint Louis","20260","Duluth, MN-WI","10/26/1908","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.gilbertbank.com","3823","0","467","0","0","0","0","40","-24","0","4226"
"5410","0","3252","1050794","THE FIRST NATIONAL BANK OF GORDON","Gordon","NE","69343","12/31/2021","5/18/2022","N","134 N. Main St.","ISHAM MANAGEMENT CO","1","0","0","2","1","Sheridan","","","1/1/1889","1/1/1934","6/2/2010","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","https://www.fnbgordon.com","29825","0","4014","0","0","0","0","1600","-613","0","31626"
"3228","0","329952","1105528","THE FIRST NATIONAL BANK OF GRANBURY","Granbury","TX","76048","12/31/2021","5/18/2022","N","101 E. Bridge","FIRST GRANBURY BCORP","8","0","0","8","0","Hood","","","1/1/1887","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbgranbury.com","84542","0","8810","0","0","0","0","2599","-4351","0","86403"
"2695","9632","610913","1823747","THE FIRST NATIONAL BANK OF GRAYSON","Grayson","KY","41143","12/31/2021","5/18/2022","N","200 S Carol Malone Blvd","FIRST GRAYSON BCORP INC","8","0","0","8","0","Carter","26580","Huntington-Ashland, WV-KY-OH","1/1/1902","1/1/1934","1/28/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","WWW.FNBGRAYSON.COM","33412","0","3993","0","0","0","0","427","-1259","0","35719"
"7085","0","917500","","THE FIRST NATIONAL BANK OF GROTON","Groton","NY","13073","12/31/2021","5/18/2022","N","159-163 Main St.","","2","0","0","8","0","Tompkins","27060","Ithaca, NY","5/1/1865","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.grotonbank.com","29275","0","2297","0","0","0","0","1140","-1299","0","29133"
"2804","0","112332","1084052","THE FIRST NATIONAL BANK OF HARTFORD","Hartford","AL","36344","12/31/2021","5/18/2022","N","101 3rd Ave. S.","FIRST HARTFORD BANCSHARES INC","3","0","0","8","1","Geneva","20020","Dothan, AL","1/1/1905","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.fnbhartford.com","19349","0","1051","0","0","0","0","428","-974","0","18998"
"4683","52546","931458","2009717","THE FIRST NATIONAL BANK OF HARVEYVILLE","Harveyville","KS","66431","12/31/2021","5/18/2022","N","197 Main St.","MOHLER BANCSHARES INC","1","0","0","2","0","Wabaunsee","45820","Topeka, KS","9/20/1920","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","https://www.fnbharveyville.com","1445","0","75","0","0","0","0","0","0","0","1520"
"3248","0","173959","3828241","THE FIRST NATIONAL BANK OF HEBBRONVILLE","Hebbronville","TX","78361","12/31/2021","5/18/2022","N","305 N. Smith St.","HEBBRONVILLE REGIONAL BANCSHARES","1","0","0","7","1","Jim Hogg","","","1/1/1913","1/1/1934","6/15/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fnbhebb.com","16826","0","1096","0","0","0","0","1008","-799","0","16115"
"5162","11509","23456","1125290","THE FIRST NATIONAL BANK OF HENNING","Ottertail","MN","56571","12/31/2021","5/18/2022","N","106 Mn Hwy. 78 N","HENNING BANCSHARES INC","3","0","0","8","1","Otter Tail","","","8/1/1903","1/1/1934","3/2/2018","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.fnbhenning.com","30039","0","4204","0","0","0","0","2433","-1400","0","30410"
"4123","14385","816256","1140060","THE FIRST NATIONAL BANK OF HOOKER","Hooker","OK","73945","12/31/2021","5/18/2022","N","119 N. Broadway","HOOKER NATIONAL BANCSHARES INC","1","0","0","2","0","Texas","","","6/23/1914","1/1/1934","7/17/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.hookerbank.com","12131","0","1119","0","0","0","0","500","-293","0","12457"
"4690","0","870856","1472079","THE FIRST NATIONAL BANK OF HOPE","Hope","KS","67451","12/31/2021","5/18/2022","N","112 N. Main St.","HOPE BANCSHARES INC","3","0","0","2","1","Dickinson","","","1/1/1923","1/1/1934","4/20/2013","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.fnbks.com","10437","0","353","0","0","0","0","150","-725","0","9915"
"3268","10026","849357","1838068","THE FIRST NATIONAL BANK OF HUGHES SPRINGS","Hughes Springs","TX","75656","12/31/2021","5/18/2022","N","505 E. 1st St.","CHALYBEATE SPRINGS CORP","16","0","0","4","1","Cass","","","6/3/1903","1/1/1934","1/27/2017","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","WWW.FNBHS.COM","33736","0","4327","0","0","0","0","4331","-370","0","33361"
"3029","0","276551","1998702","THE FIRST NATIONAL BANK OF HUGO","Hugo","CO","80821","12/31/2021","5/18/2022","N","321 4th St.","FIRST LIBERTY CAPITAL EMPLOYEE STK OWNERSHIP PLAN","3","0","0","2","1","Lincoln","","","11/16/1903","1/1/1934","12/15/2008","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.fnbhugo.com","15624","0","1540","0","0","0","0","1000","-753","0","15412"
"4697","12743","754853","1139354","THE FIRST NATIONAL BANK OF HUTCHINSON","Hutchinson","KS","67501","12/31/2021","5/18/2022","N","1 N. Main St.","FIRST KANSAS BANCSHARES INC","8","0","0","4","0","Reno","","","5/2/1876","1/1/1934","9/24/2012","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.fnbhutch.bank","102355","0","11929","0","0","0","0","7843","-2961","0","103480"
"11252","11601","379649","1246618","THE FIRST NATIONAL BANK OF IZARD COUNTY","Calico Rock","AR","72519","12/31/2021","5/18/2022","N","2005 Hwy. 56","WYATT BANCSHARES INC","5","0","0","2","0","Izard","","","5/1/1914","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.fnbizardcounty.com","60559","0","1482","0","0","0","0","250","-581","0","61210"
"4290","0","622037","1085303","THE FIRST NATIONAL BANK OF JEANERETTE","Jeanerette","LA","70544","12/31/2021","5/18/2022","N","1331 Main St","JEANERETTE 1ST NATL BCORP INC","8","0","0","4","1","Iberia","29180","Lafayette, LA","6/5/1905","1/1/1934","12/31/2021","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.yourfnb.com","32698","0","4419","0","0","0","0","1687","-604","0","34825"
"5422","0","563457","1945340","THE FIRST NATIONAL BANK OF JOHNSON","Johnson","NE","68378","12/31/2021","5/18/2022","N","125 Main St.","FIRST NATL JOHNSON BANCSHARES","2","0","0","2","0","Nemaha","","","5/6/1906","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.fnbjohnson.com","15108","0","241","0","0","0","0","0","-165","0","15183"
"3281","0","608451","4805829","THE FIRST NATIONAL BANK OF KEMP","Kemp","TX","75143","12/31/2021","5/18/2022","N","100 S. State Hwy. 274","FNBK HOLDINGS INC","2","0","0","8","0","Kaufman","19100","Dallas-Fort Worth-Arlington, TX","8/3/1901","1/1/1934","3/29/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.fnbkemp.com","12263","0","1063","149","0","0","0","0","-487","0","12988"
"3688","11616","824738","1208988","THE FIRST NATIONAL BANK OF LACON","Lacon","IL","61540","12/31/2021","5/18/2022","N","111 S. Broad St.","FIRST LACON CORP","1","0","0","2","1","Marshall","37900","Peoria, IL","4/11/1864","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.fnblacon.com","5832","0","590","0","0","0","0","297","-203","0","5922"
